262	1232441714	-162.2100	-83.350	35675.45	 241.19	 14.37	2	  0.35	 14.33
262	1232441715	-162.2100	-83.350	35675.99	 241.19	 14.37	2	  0.04	 14.33
262	1232441716	-162.2100	-83.350	35676.52	 241.33	 14.22	2	  0.15	 14.33
262	1232441717	-162.2100	-83.350	35677.06	 241.48	 14.28	2	  0.12	 14.33
262	1232441718	-162.2100	-83.350	35677.60	 241.54	 14.34	2	  0.02	 14.33
262	1232441719	-162.2100	-83.350	35678.13	 241.68	 14.40	2	  0.20	 14.33
262	1232441720	-162.2100	-83.350	35678.67	 241.80	 14.36	2	  0.10	 14.33
262	1232441721	-162.2100	-83.350	35678.94	 241.96	 14.36	2	  0.07	 14.33
262	1232441722	-162.2100	-83.350	35679.21	 242.15	 14.31	2	  0.19	 14.33
262	1232441723	-162.2100	-83.350	35679.48	 242.17	 14.27	2	  0.16	 14.33
262	1232441724	-162.2100	-83.350	35679.75	 242.29	 14.34	2	  0.06	 14.33
262	1232441725	-162.2100	-83.350	35680.02	 242.39	 14.33	2	  0.03	 14.33
262	1232441726	-162.2100	-83.350	35680.29	 242.60	 14.32	2	  0.21	 14.33
262	1232441727	-162.2100	-83.350	35680.56	 242.73	 14.32	2	  0.11	 14.33
262	1232441728	-162.2100	-83.350	35680.83	 242.86	 14.29	2	  0.09	 14.33
262	1232441729	-162.2100	-83.350	35681.10	 243.03	 14.30	2	  0.20	 14.33
262	1232441730	-162.2100	-83.350	35681.37	 243.11	 14.36	2	  0.17	 14.33
262	1232441731	-162.2100	-83.350	35681.63	 243.28	 14.35	2	  0.08	 14.33
262	1232441732	-162.2100	-83.350	35681.90	 243.48	 14.31	2	  0.05	 14.33
262	1232441733	-162.2100	-83.350	35682.17	 243.61	 14.32	2	  0.16	 14.33
262	1232441734	-162.2100	-83.350	35682.44	 243.71	 14.33	2	  0.07	 14.33
262	1232441735	-162.2100	-83.350	35682.71	 244.01	 14.35	2	  0.04	 14.33
262	1232441736	-162.2100	-83.350	35682.98	 244.14	 14.23	2	  0.01	 14.33
262	1232441737	-162.2100	-83.350	35683.25	 244.36	 14.34	2	  0.09	 14.33
262	1232441738	-162.2100	-83.350	35683.52	 244.57	 14.31	2	  0.09	 14.33
262	1232441739	-162.2100	-83.350	35683.79	 244.66	 14.31	2	  0.00	 14.33
262	1232441740	-162.2100	-83.350	35684.06	 244.98	 14.32	2	  0.17	 14.33
262	1232441741	-162.2100	-83.350	35684.33	 245.26	 14.33	2	  0.55	 14.33
262	1232441742	-162.2100	-83.350	35684.60	 245.54	 14.34	2	  0.58	 14.33
262	1232441743	-162.2100	-83.350	35684.87	 245.74	 14.42	2	  0.05	 14.33
262	1232441744	-162.2100	-83.350	35685.14	 245.91	 14.36	2	  0.08	 14.33
262	1232441745	-162.2100	-83.350	35685.41	 246.11	 14.30	2	  0.08	 14.33
262	1232441746	-162.2100	-83.350	35685.68	 246.42	 14.38	2	  0.17	 14.33
262	1232441747	-162.2100	-83.350	35685.62	 246.72	 14.40	2	  0.07	 14.33
262	1232441748	-162.2100	-83.351	35685.57	 246.93	 14.34	2	  0.04	 14.33
262	1232441749	-162.2100	-83.351	35685.52	 247.26	 14.35	2	  0.01	 14.33
262	1232441750	-162.2100	-83.351	35685.46	 247.53	 14.43	2	  0.08	 14.33
262	1232441751	-162.2100	-83.351	35685.41	 247.85	 14.40	2	  0.10	 14.33
262	1232441752	-162.2100	-83.352	35685.35	 248.05	 14.37	2	  0.01	 14.33
262	1232441753	-162.2100	-83.352	35685.30	 248.48	 14.38	2	  0.02	 14.33
262	1232441754	-162.2100	-83.352	35685.24	 248.63	 14.33	2	  0.09	 14.33
262	1232441755	-162.2100	-83.352	35685.19	 248.99	 14.33	2	  0.06	 14.33
262	1232441756	-162.2100	-83.353	35685.13	 249.34	 14.39	2	  0.04	 14.33
262	1232441757	-162.2100	-83.353	35685.08	 249.60	 14.47	2	  0.09	 14.33
262	1232441758	-162.2100	-83.353	35685.02	 249.93	 14.36	2	  0.01	 14.32
262	1232441759	-162.2100	-83.353	35684.97	 250.30	 14.38	2	  0.03	 14.32
262	1232441760	-162.2100	-83.354	35684.91	 250.59	 14.33	2	  0.13	 14.32
262	1232441761	-162.2100	-83.354	35684.86	 250.97	 14.38	2	  0.05	 14.32
262	1232441762	-162.2100	-83.354	35684.80	 251.27	 14.37	2	  0.02	 14.32
262	1232441763	-162.2100	-83.354	35684.75	 251.53	 14.37	2	  0.07	 14.32
262	1232441764	-162.2100	-83.355	35684.69	 251.99	 14.30	2	  0.10	 14.32
262	1232441765	-162.2100	-83.355	35684.64	 252.33	 14.37	2	  0.00	 14.32
262	1232441766	-162.2100	-83.355	35684.59	 252.64	 14.47	2	  0.03	 14.32
262	1232441767	-162.2100	-83.355	35684.53	 252.94	 14.40	2	  0.08	 14.32
262	1232441768	-162.2100	-83.356	35684.48	 253.46	 14.35	2	  0.04	 14.32
262	1232441769	-162.2100	-83.356	35684.42	 253.70	 14.36	2	  0.08	 14.32
262	1232441770	-162.2100	-83.356	35684.37	 254.06	 14.42	2	  0.09	 14.32
262	1232441771	-162.2100	-83.356	35684.31	 254.41	 14.36	2	  0.01	 14.32
262	1232441772	-162.2100	-83.357	35684.26	 254.77	 14.35	2	  0.04	 14.32
262	1232441773	-162.2100	-83.357	35684.20	 255.13	 14.40	2	  0.07	 14.32
262	1232441774	-162.2100	-83.357	35684.15	 255.43	 14.46	2	  0.04	 14.32
262	1232441775	-162.2100	-83.357	35684.09	 255.77	 14.40	2	  0.05	 14.32
262	1232441776	-162.2100	-83.358	35684.04	 256.12	 14.40	2	  0.32	 14.32
262	1232441777	-162.2100	-83.358	35683.98	 256.44	 14.43	2	  0.09	 14.32
262	1232441778	-162.2100	-83.358	35683.93	 256.78	 14.49	2	  0.01	 14.32
262	1232441779	-162.2100	-83.358	35683.87	 257.17	 14.43	2	  0.04	 14.32
262	1232441780	-162.2100	-83.359	35683.82	 257.51	 14.48	2	  0.06	 14.32
262	1232441781	-162.2100	-83.359	35683.76	 257.92	 14.40	2	  0.01	 14.32
262	1232441782	-162.2100	-83.359	35683.71	 258.16	 14.41	2	  0.12	 14.32
262	1232441783	-162.2100	-83.359	35683.66	 258.57	 14.50	2	  0.09	 14.32
262	1232441784	-162.2100	-83.360	35683.60	 258.86	 14.49	2	  0.01	 14.32
262	1232441785	-162.2100	-83.360	35683.55	 259.17	 14.48	2	  0.17	 14.32
262	1232441786	-162.2096	-83.360	35683.31	 259.47	 14.49	2	  0.07	 14.32
262	1232441787	-162.2092	-83.360	35683.08	 259.74	 14.42	2	  0.04	 14.32
262	1232441788	-162.2088	-83.360	35682.85	 260.07	 14.51	2	  0.05	 14.32
262	1232441789	-162.2084	-83.360	35682.62	 260.31	 14.43	2	  0.08	 14.32
262	1232441790	-162.2080	-83.360	35682.39	 260.67	 14.42	2	  0.03	 14.32
262	1232441791	-162.2076	-83.360	35682.16	 260.93	 14.53	2	  0.00	 14.32
262	1232441792	-162.2072	-83.360	35681.92	 261.22	 14.52	2	  0.11	 14.32
262	1232441793	-162.2068	-83.360	35681.69	 261.50	 14.44	2	  0.05	 14.32
262	1232441794	-162.2064	-83.360	35681.46	 261.62	 14.44	2	  0.00	 14.32
262	1232441795	-162.2060	-83.360	35681.23	 261.90	 14.45	2	  0.10	 14.32
262	1232441796	-162.2056	-83.360	35681.00	 262.25	 14.52	2	  0.08	 14.32
262	1232441797	-162.2052	-83.360	35680.77	 262.49	 14.51	2	  0.02	 14.32
262	1232441798	-162.2048	-83.360	35680.53	 262.61	 14.51	2	  0.05	 14.32
262	1232441799	-162.2044	-83.360	35680.30	 262.81	 14.45	2	  0.06	 14.32
262	1232441800	-162.2040	-83.360	35680.07	 263.12	 14.54	2	  0.03	 14.32
262	1232441801	-162.2036	-83.360	35679.84	 263.25	 14.46	2	  0.07	 14.32
262	1232441802	-162.2032	-83.360	35679.61	 263.41	 14.49	2	  0.10	 14.32
262	1232441803	-162.2028	-83.360	35679.38	 263.63	 14.50	2	  0.01	 14.32
262	1232441804	-162.2024	-83.360	35679.14	 263.90	 14.51	2	  0.05	 14.32
262	1232441805	-162.2020	-83.360	35678.91	 263.96	 14.48	2	  0.06	 14.32
262	1232441806	-162.2016	-83.360	35678.68	 264.19	 14.52	2	  0.03	 14.32
262	1232441807	-162.2012	-83.360	35678.45	 264.35	 14.43	2	  0.06	 14.32
262	1232441808	-162.2008	-83.360	35678.22	 264.47	 14.49	2	  0.10	 14.32
262	1232441809	-162.2004	-83.360	35677.99	 264.56	 14.49	2	  0.08	 14.32
262	1232441810	-162.2000	-83.360	35677.75	 264.74	 14.50	2	  0.01	 14.32
262	1232441811	-162.2000	-83.360	35677.55	 264.82	 14.56	2	  0.09	 14.32
262	1232441812	-162.2000	-83.360	35677.34	 265.00	 14.48	2	  0.01	 14.32
262	1232441813	-162.2000	-83.360	35677.13	 265.11	 14.41	2	  0.02	 14.32
262	1232441814	-162.2000	-83.360	35676.93	 265.18	 14.51	2	  0.09	 14.32
262	1232441815	-162.2000	-83.360	35676.72	 265.31	 14.52	2	  0.06	 14.32
262	1232441816	-162.2000	-83.360	35676.51	 265.36	 14.58	2	  0.03	 14.32
262	1232441817	-162.2000	-83.360	35676.30	 265.38	 14.51	2	  0.06	 14.32
262	1232441818	-162.2000	-83.360	35676.10	 265.62	 14.50	2	  0.05	 14.32
262	1232441819	-162.2000	-83.360	35675.89	 265.62	 14.50	2	  0.02	 14.32
262	1232441820	-162.2000	-83.360	35675.68	 265.75	 14.50	2	  0.11	 14.32
262	1232441821	-162.2000	-83.360	35675.47	 265.74	 14.49	2	  0.04	 14.32
262	1232441822	-162.2000	-83.360	35675.27	 265.81	 14.59	2	  0.06	 14.31
262	1232441823	-162.2000	-83.360	35675.06	 265.89	 14.55	2	  0.09	 14.31
262	1232441824	-162.2000	-83.360	35674.85	 265.96	 14.49	2	  0.09	 14.31
262	1232441825	-162.2000	-83.360	35674.65	 266.10	 14.46	2	  0.01	 14.31
262	1232441826	-162.2000	-83.360	35674.44	 266.06	 14.56	2	  0.04	 14.31
262	1232441827	-162.2000	-83.360	35674.23	 266.21	 14.47	2	  0.08	 14.31
262	1232441828	-162.2000	-83.360	35674.02	 266.19	 14.50	2	  0.05	 14.31
262	1232441829	-162.2000	-83.360	35673.82	 266.33	 14.44	2	  0.04	 14.31
262	1232441830	-162.2000	-83.360	35673.61	 266.30	 14.44	2	  0.07	 14.31
262	1232441831	-162.2000	-83.360	35673.40	 266.45	 14.44	2	  0.04	 14.31
262	1232441832	-162.2000	-83.360	35673.19	 266.40	 14.49	2	  0.00	 14.31
262	1232441833	-162.2000	-83.360	35672.99	 266.52	 14.42	2	  0.08	 14.31
262	1232441834	-162.2000	-83.360	35672.78	 266.55	 14.48	2	  0.04	 14.31
262	1232441835	-162.2000	-83.360	35672.57	 266.63	 14.45	2	  0.05	 14.31
262	1232441836	-162.2000	-83.360	35672.46	 266.74	 14.46	2	  0.08	 14.31
262	1232441837	-162.2000	-83.360	35672.35	 266.84	 14.51	2	  0.03	 14.31
262	1232441838	-162.2000	-83.360	35672.24	 266.90	 14.51	2	  0.00	 14.31
262	1232441839	-162.2000	-83.360	35672.14	 267.07	 14.42	2	  0.11	 14.31
262	1232441840	-162.2000	-83.360	35672.03	 267.09	 14.55	2	  0.05	 14.31
262	1232441841	-162.2000	-83.360	35671.92	 267.14	 14.49	2	  0.01	 14.31
262	1232441842	-162.2000	-83.360	35671.81	 267.28	 14.51	2	  0.09	 14.31
262	1232441843	-162.2000	-83.360	35671.70	 267.28	 14.56	2	  0.08	 14.31
262	1232441844	-162.2000	-83.360	35671.59	 267.40	 14.46	2	  0.01	 14.31
262	1232441845	-162.2000	-83.360	35671.48	 267.49	 14.41	2	  0.04	 14.31
262	1232441846	-162.2000	-83.360	35671.37	 267.68	 14.35	2	  0.07	 14.31
262	1232441847	-162.2000	-83.360	35671.26	 267.77	 14.49	2	  0.04	 14.31
262	1232441848	-162.2000	-83.360	35671.15	 267.87	 14.52	2	  0.06	 14.31
262	1232441849	-162.2000	-83.360	35671.04	 268.02	 14.52	2	  0.10	 14.31
262	1232441850	-162.2000	-83.360	35670.93	 268.22	 14.44	2	  0.02	 14.31
262	1232441851	-162.2000	-83.360	35670.82	 268.32	 14.45	2	  0.05	 14.31
262	1232441852	-162.2000	-83.360	35670.71	 268.48	 14.47	2	  0.06	 14.31
262	1232441853	-162.2000	-83.360	35670.60	 268.64	 14.52	2	  0.03	 14.31
262	1232441854	-162.2000	-83.360	35670.49	 268.73	 14.49	2	  0.08	 14.31
262	1232441855	-162.2000	-83.360	35670.38	 269.03	 14.45	2	  0.10	 14.31
262	1232441856	-162.2000	-83.360	35670.28	 269.18	 14.41	2	  0.07	 14.31
262	1232441857	-162.2000	-83.360	35670.17	 269.38	 14.45	2	  0.02	 14.31
262	1232441858	-162.2000	-83.360	35670.06	 269.53	 14.40	2	  0.05	 14.31
262	1232441859	-162.2000	-83.360	35669.95	 269.72	 14.40	2	  0.05	 14.31
262	1232441860	-162.2000	-83.360	35669.84	 269.93	 14.44	2	  0.00	 14.31
262	1232441861	-162.2000	-83.360	35669.73	 270.17	 14.36	2	  0.09	 14.31
262	1232441862	-162.2000	-83.360	35669.62	 270.39	 14.49	2	  0.06	 14.31
262	1232441863	-162.2000	-83.360	35669.51	 270.64	 14.42	2	  0.03	 14.31
262	1232441864	-162.2000	-83.360	35669.40	 270.87	 14.49	2	  0.07	 14.30
262	1232441865	-162.2000	-83.360	35669.29	 271.20	 14.44	2	  0.04	 14.30
262	1232441866	-162.2000	-83.360	35669.18	 271.49	 14.42	2	  0.01	 14.30
262	1232441867	-162.2000	-83.360	35669.07	 271.73	 14.50	2	  0.13	 14.30
262	1232441868	-162.2000	-83.360	35668.96	 271.97	 14.48	2	  0.09	 14.30
262	1232441869	-162.2000	-83.360	35668.85	 272.25	 14.45	2	  0.23	 14.30
262	1232441870	-162.2000	-83.360	35668.74	 272.58	 14.50	2	  0.08	 14.30
262	1232441871	-162.2000	-83.360	35668.63	 272.75	 14.54	2	  0.07	 14.30
262	1232441872	-162.2000	-83.360	35668.52	 273.04	 14.55	2	  0.02	 14.30
262	1232441873	-162.2000	-83.360	35668.42	 273.24	 14.60	2	  0.15	 14.30
262	1232441874	-162.2000	-83.360	35668.31	 273.51	 14.59	2	  0.06	 14.30
262	1232441875	-162.2000	-83.360	35668.26	 273.81	 14.51	2	  0.03	 14.30
262	1232441876	-162.2000	-83.360	35668.21	 274.14	 14.50	2	  0.06	 14.30
262	1232441877	-162.2000	-83.360	35668.16	 274.41	 14.62	2	  0.09	 14.30
262	1232441878	-162.2000	-83.360	35668.12	 274.77	 14.52	2	  0.02	 14.30
262	1232441879	-162.2000	-83.360	35668.07	 275.04	 14.48	2	  0.20	 14.30
262	1232441880	-162.2000	-83.360	35668.02	 275.34	 14.50	2	  0.07	 14.30
262	1232441881	-162.2000	-83.360	35667.98	 275.72	 14.60	2	  0.02	 14.30
262	1232441882	-162.2000	-83.360	35667.93	 276.18	 14.50	2	  0.07	 14.30
262	1232441883	-162.2000	-83.360	35667.88	 276.47	 14.47	2	  0.10	 14.30
262	1232441884	-162.2000	-83.360	35667.84	 276.88	 14.43	2	  0.01	 14.30
262	1232441885	-162.2000	-83.360	35667.79	 277.36	 14.43	2	  0.02	 14.30
262	1232441886	-162.2000	-83.360	35667.74	 277.71	 14.39	2	  0.13	 14.30
262	1232441887	-162.2000	-83.360	35667.70	 278.09	 14.42	2	  0.05	 14.30
262	1232441888	-162.2000	-83.360	35667.65	 278.50	 14.41	2	  0.02	 14.30
262	1232441889	-162.2000	-83.360	35667.60	 278.84	 14.40	2	  0.08	 14.30
262	1232441890	-162.2000	-83.360	35667.56	 279.21	 14.39	2	  0.08	 14.30
262	1232441891	-162.2000	-83.360	35667.51	 279.58	 14.32	2	  0.03	 14.30
262	1232441892	-162.2000	-83.360	35667.46	 279.90	 14.38	2	  0.14	 14.30
262	1232441893	-162.2000	-83.360	35667.41	 280.25	 14.41	2	  0.05	 14.30
262	1232441894	-162.2000	-83.360	35667.37	 280.59	 14.34	2	  0.02	 14.30
262	1232441895	-162.2000	-83.360	35667.32	 280.87	 14.35	2	  0.09	 14.30
262	1232441896	-162.2000	-83.360	35667.27	 281.23	 14.46	2	  0.09	 14.30
262	1232441897	-162.2000	-83.360	35667.23	 281.59	 14.36	2	  0.01	 14.30
262	1232441898	-162.2000	-83.360	35667.18	 281.73	 14.46	2	  0.03	 14.30
262	1232441899	-162.2000	-83.360	35667.13	 282.21	 14.40	2	  0.05	 14.30
262	1232441900	-162.2000	-83.360	35667.09	 282.46	 14.44	2	  0.20	 14.30
262	1232441901	-162.2000	-83.360	35667.12	 282.74	 14.49	2	  0.10	 14.30
262	1232441902	-162.2000	-83.360	35667.16	 283.01	 14.46	2	  0.07	 14.30
262	1232441903	-162.2000	-83.360	35667.20	 283.34	 14.52	2	  0.05	 14.30
262	1232441904	-162.2000	-83.360	35667.23	 283.62	 14.57	2	  0.05	 14.30
262	1232441905	-162.2000	-83.360	35667.27	 283.95	 14.53	2	  0.12	 14.30
262	1232441906	-162.2000	-83.360	35667.31	 284.23	 14.50	2	  0.02	 14.29
262	1232441907	-162.2000	-83.360	35667.34	 284.43	 14.46	2	  0.00	 14.29
262	1232441908	-162.2000	-83.360	35667.38	 284.80	 14.52	2	  0.09	 14.29
262	1232441909	-162.2000	-83.360	35667.42	 284.99	 14.50	2	  0.03	 14.29
262	1232441910	-162.2000	-83.360	35667.45	 285.25	 14.53	2	  0.07	 14.29
262	1232441911	-162.2000	-83.360	35667.49	 285.51	 14.58	2	  0.10	 14.29
262	1232441912	-162.2000	-83.360	35667.53	 285.66	 14.55	2	  0.01	 14.29
262	1232441913	-162.2000	-83.360	35667.56	 286.10	 14.54	2	  0.02	 14.29
262	1232441914	-162.2000	-83.360	35667.60	 286.22	 14.53	2	  0.08	 14.29
262	1232441915	-162.2000	-83.360	35667.64	 286.46	 14.54	2	  0.03	 14.29
262	1232441916	-162.2000	-83.360	35667.67	 286.66	 14.56	2	  0.07	 14.29
262	1232441917	-162.2000	-83.360	35667.71	 286.82	 14.56	2	  0.10	 14.29
262	1232441918	-162.2000	-83.360	35667.74	 287.09	 14.50	2	  0.06	 14.29
262	1232441919	-162.2000	-83.360	35667.78	 287.31	 14.45	2	  0.03	 14.29
262	1232441920	-162.2000	-83.360	35667.82	 287.43	 14.58	2	  0.06	 14.29
262	1232441921	-162.2000	-83.360	35667.85	 287.64	 14.59	2	  0.05	 14.29
262	1232441922	-162.2000	-83.360	35667.89	 287.86	 14.52	2	  0.01	 14.29
262	1232441923	-162.2000	-83.360	35667.93	 288.01	 14.55	2	  0.06	 14.29
262	1232441924	-162.2000	-83.360	35667.96	 288.15	 14.46	2	  0.01	 14.29
262	1232441925	-162.2000	-83.360	35668.00	 288.27	 14.57	2	  0.13	 14.29
262	1232441926	-162.2000	-83.360	35668.12	 288.51	 14.52	2	  0.10	 14.29
262	1232441927	-162.2000	-83.361	35668.24	 288.60	 14.50	2	  0.00	 14.29
262	1232441928	-162.2000	-83.361	35668.35	 288.81	 14.52	2	  0.03	 14.29
262	1232441929	-162.2000	-83.361	35668.47	 288.93	 14.44	2	  0.08	 14.29
262	1232441930	-162.2000	-83.361	35668.59	 288.96	 14.54	2	  0.06	 14.29
262	1232441931	-162.2000	-83.362	35668.70	 289.08	 14.54	2	  0.04	 14.29
262	1232441932	-162.2000	-83.362	35668.82	 289.25	 14.50	2	  0.07	 14.29
262	1232441933	-162.2000	-83.362	35668.94	 289.45	 14.51	2	  0.10	 14.29
262	1232441934	-162.2000	-83.362	35669.06	 289.53	 14.57	2	  0.01	 14.29
262	1232441935	-162.2000	-83.363	35669.17	 289.60	 14.54	2	  0.05	 14.29
262	1232441936	-162.2000	-83.363	35669.29	 289.75	 14.52	2	  0.06	 14.29
262	1232441937	-162.2000	-83.363	35669.41	 289.82	 14.51	2	  0.02	 14.29
262	1232441938	-162.2000	-83.363	35669.52	 289.98	 14.54	2	  0.07	 14.29
262	1232441939	-162.2000	-83.364	35669.64	 290.05	 14.53	2	  0.10	 14.29
262	1232441940	-162.2000	-83.364	35669.76	 290.21	 14.49	2	  0.01	 14.29
262	1232441941	-162.2000	-83.364	35669.88	 290.33	 14.49	2	  0.16	 14.29
262	1232441942	-162.2000	-83.364	35669.99	 290.36	 14.53	2	  0.03	 14.29
262	1232441943	-162.2000	-83.365	35670.11	 290.52	 14.49	2	  0.02	 14.29
262	1232441944	-162.2000	-83.365	35670.23	 290.64	 14.53	2	  0.10	 14.29
262	1232441945	-162.2000	-83.365	35670.35	 290.73	 14.52	2	  0.07	 14.29
262	1232441946	-162.2000	-83.365	35670.46	 290.85	 14.52	2	  0.23	 14.29
262	1232441947	-162.2000	-83.366	35670.58	 290.96	 14.50	2	  0.06	 14.29
262	1232441948	-162.2000	-83.366	35670.70	 291.06	 14.55	2	  0.12	 14.29
262	1232441949	-162.2000	-83.366	35670.81	 291.19	 14.54	2	  0.02	 14.29
262	1232441950	-162.2000	-83.366	35670.93	 291.38	 14.57	2	  0.01	 14.29
262	1232441951	-162.2000	-83.367	35671.05	 291.44	 14.49	2	  0.10	 14.29
262	1232441952	-162.2000	-83.367	35671.17	 291.61	 14.53	2	  0.04	 14.29
262	1232441953	-162.2000	-83.367	35671.28	 291.72	 14.61	2	  0.07	 14.29
262	1232441954	-162.2000	-83.367	35671.40	 291.95	 14.55	2	  0.10	 14.29
262	1232441955	-162.2000	-83.368	35671.52	 292.11	 14.55	2	  0.02	 14.29
262	1232441956	-162.2000	-83.368	35671.63	 292.27	 14.57	2	  0.01	 14.29
262	1232441957	-162.2000	-83.368	35671.75	 292.35	 14.49	2	  0.10	 14.29
262	1232441958	-162.2000	-83.368	35671.87	 292.50	 14.57	2	  0.07	 14.29
262	1232441959	-162.2000	-83.369	35671.99	 292.78	 14.53	2	  0.03	 14.29
262	1232441960	-162.2000	-83.369	35672.10	 292.93	 14.55	2	  0.05	 14.29
262	1232441961	-162.2000	-83.369	35672.22	 293.14	 14.57	2	  0.06	 14.29
262	1232441962	-162.2000	-83.369	35672.34	 293.27	 14.56	2	  0.00	 14.29
262	1232441963	-162.2000	-83.370	35672.46	 293.52	 14.64	2	  0.17	 14.29
262	1232441964	-162.2000	-83.370	35672.57	 293.73	 14.56	2	  0.08	 14.29
262	1232441965	-162.1996	-83.370	35672.50	 293.89	 14.48	2	  0.05	 14.29
262	1232441966	-162.1992	-83.370	35672.43	 294.26	 14.52	2	  0.05	 14.29
262	1232441967	-162.1988	-83.370	35672.35	 294.54	 14.62	2	  0.08	 14.29
262	1232441968	-162.1984	-83.370	35672.28	 294.63	 14.52	2	  0.03	 14.29
262	1232441969	-162.1980	-83.370	35672.21	 295.03	 14.57	2	  0.00	 14.29
262	1232441970	-162.1976	-83.370	35672.13	 295.21	 14.55	2	  0.09	 14.29
262	1232441971	-162.1972	-83.370	35672.06	 295.50	 14.55	2	  0.09	 14.29
