255	1232364014	-146.4788	-82.020	34933.12	 336.35	 12.81	3	  0.33	 12.77
255	1232364015	-146.4792	-82.020	34933.22	 336.81	 12.79	3	  0.05	 12.77
255	1232364016	-146.4796	-82.020	34933.33	 337.40	 12.85	3	  0.16	 12.77
255	1232364017	-146.4800	-82.020	34933.43	 337.81	 12.87	3	  0.13	 12.77
255	1232364018	-146.4800	-82.020	34933.67	 338.42	 12.90	3	  0.04	 12.77
255	1232364019	-146.4800	-82.020	34933.90	 338.90	 12.89	3	  0.01	 12.77
255	1232364020	-146.4800	-82.020	34934.14	 339.51	 12.94	3	  0.12	 12.77
255	1232364021	-146.4800	-82.020	34934.37	 340.16	 12.84	3	  0.09	 12.77
255	1232364022	-146.4800	-82.020	34934.61	 340.81	 12.87	3	  0.00	 12.77
255	1232364023	-146.4800	-82.020	34934.84	 341.57	 12.80	3	  0.18	 12.77
255	1232364024	-146.4800	-82.020	34935.07	 342.13	 12.89	3	  0.09	 12.77
255	1232364025	-146.4800	-82.020	34935.31	 343.11	 13.30	4	  0.06	 12.77
255	1232364026	-146.4800	-82.020	34935.54	 343.66	 13.30	4	  0.24	 12.77
255	1232364027	-146.4800	-82.020	34935.78	 344.27	 13.27	4	  0.14	 12.78
255	1232364028	-146.4800	-82.020	34936.01	 344.87	 13.20	4	  0.11	 12.78
255	1232364029	-146.4800	-82.020	34936.25	 345.49	 13.24	4	  0.02	 12.78
255	1232364030	-146.4800	-82.020	34936.48	 346.17	 13.07	4	  0.20	 12.78
255	1232364031	-146.4800	-82.020	34936.72	 346.75	 13.06	4	  0.10	 12.78
255	1232364032	-146.4800	-82.020	34936.95	 347.27	 13.13	4	  0.07	 12.78
255	1232364033	-146.4800	-82.020	34937.18	 347.98	 13.04	4	  0.18	 12.78
255	1232364034	-146.4800	-82.020	34937.42	 348.63	 13.03	4	  0.05	 12.78
255	1232364035	-146.4800	-82.020	34937.65	 349.25	 13.06	4	  0.06	 12.78
255	1232364036	-146.4800	-82.020	34937.89	 349.86	 13.03	4	  0.03	 12.78
255	1232364037	-146.4800	-82.020	34938.12	 350.39	 13.01	4	  0.06	 12.78
255	1232364038	-146.4800	-82.020	34938.36	 351.06	 13.01	4	  0.09	 12.78
255	1232364039	-146.4800	-82.020	34938.59	 351.57	 12.97	4	  0.02	 12.78
255	1232364040	-146.4800	-82.020	34938.83	 352.12	 12.93	4	  0.01	 12.78
255	1232364041	-146.4800	-82.020	34939.06	 352.73	 12.92	4	  0.10	 12.78
255	1232364042	-146.4800	-82.020	34939.29	 353.35	 12.93	4	  0.07	 12.78
255	1232364043	-146.4800	-82.020	34939.53	 353.89	 12.92	4	  0.02	 12.78
255	1232364044	-146.4800	-82.020	34939.76	 354.29	 12.94	4	  0.06	 12.78
255	1232364045	-146.4800	-82.020	34940.00	 354.84	 12.96	4	  0.12	 12.78
255	1232364046	-146.4800	-82.020	34940.23	 355.30	 12.81	4	  0.03	 12.78
255	1232364047	-146.4800	-82.020	34940.47	 355.87	 12.93	4	  0.00	 12.78
255	1232364048	-146.4800	-82.020	34940.70	 356.31	 12.91	4	  0.09	 12.78
255	1232364049	-146.4800	-82.020	34940.94	 356.77	 12.86	4	  0.04	 12.78
255	1232364050	-146.4800	-82.020	34941.17	 357.16	 12.87	4	  0.05	 12.78
255	1232364051	-146.4800	-82.020	34941.40	 357.60	 12.82	4	  0.10	 12.78
255	1232364052	-146.4800	-82.020	34941.64	 358.00	 12.84	4	  0.02	 12.78
